Date,Open,High,Low,Close,Volume,Adj Close
2010-08-18,72.50,73.910004,72.290001,73.660004,2956300,59.519226
2010-08-17,72.400002,73.370003,71.959999,72.419998,3620000,58.517268
2010-08-16,72.419998,72.419998,71.510002,71.940002,3378200,58.129419
2010-08-13,72.239998,73.519997,72.220001,72.720001,2095300,58.759679
2010-08-12,72.370003,72.93,72.00,72.480003,2164700,58.565754
2010-08-11,74.099998,74.199997,72.75,73.120003,2661100,59.082891
2010-08-10,75.239998,75.25,73.620003,75.050003,2133800,60.642382
2010-08-09,75.18,75.739998,75.139999,75.599998,979400,61.086793
2010-08-06,74.400002,75.07,74.199997,75.07,1323600,60.65854
2010-08-05,74.50,75.68,74.25,75.029999,2706200,60.626218
2010-08-04,75.589996,75.589996,74.910004,75.019997,2626700,60.618136
2010-08-03,75.809998,75.809998,75.269997,75.43,1829100,60.94943
2010-08-02,75.839996,76.00,74.980003,75.900002,1776000,61.329203
2010-07-30,74.260002,75.440002,74.260002,75.150002,2686900,60.723183
2010-07-29,75.709999,75.709999,74.129997,74.949997,1919000,60.561574
2010-07-28,75.07,75.669998,74.25,75.239998,1762700,60.795903
2010-07-27,75.300003,76.339996,74.779999,74.870003,3358000,60.496937
2010-07-26,73.849998,75.269997,73.849998,74.879997,3181300,60.505013
2010-07-23,74.379997,74.830002,73.900002,73.949997,2886600,59.753548
2010-07-22,74.410004,74.809998,73.779999,74.25,3105000,59.995958
2010-07-21,74.279999,74.589996,73.139999,73.660004,3112900,59.519226
2010-07-20,73.150002,73.980003,72.349998,73.900002,2911300,59.71315
2010-07-19,74.339996,74.739998,73.730003,74.050003,1370100,59.834355
2010-07-16,75.610001,76.089996,73.830002,73.93,1960300,59.73739
2010-07-15,75.580002,76.150002,75.010002,75.949997,2153300,61.369601
2010-07-14,75.220001,76.230003,75.040001,75.50,2442300,61.005991
2010-07-13,75.099998,75.980003,75.099998,75.529999,1958800,61.030231
2010-07-12,74.940002,75.199997,74.239998,74.739998,1551300,60.391889
2010-07-09,75.93,76.010002,74.610001,75.239998,1996800,60.795903
2010-07-08,75.580002,76.209999,75.220001,76.150002,2065400,61.53121
2010-07-07,74.279999,75.480003,73.800003,75.410004,2167600,60.933272
2010-07-06,75.029999,75.32,73.650002,74.330002,1810400,60.060602
2010-07-02,74.739998,75.019997,73.889999,74.440002,1499900,60.149485
2010-07-01,74.50,74.959999,73.779999,74.459999,2332400,60.165643
2010-06-30,75.00,75.519997,74.360001,74.50,2659600,60.197965
2010-06-29,77.080002,77.339996,74.620003,75.150002,3106900,60.723183
2010-06-28,78.349998,78.639999,77.580002,77.580002,1602600,62.686688
2010-06-25,78.120003,78.50,77.580002,78.050003,3091600,63.066461
2010-06-24,79.440002,80.019997,78.00,78.120003,1728200,63.123023
2010-06-23,80.07,80.57,79.239998,79.690002,2231200,64.391624
2010-06-22,79.959999,81.139999,79.769997,79.860001,1894200,64.528987
2010-06-21,81.449997,81.699997,79.610001,80.07,2147700,64.698671
2010-06-18,81.089996,81.089996,80.010002,80.690002,2606000,65.19965
2010-06-17,80.959999,81.449997,79.989998,80.949997,1826400,65.409732
2010-06-16,80.459999,81.599998,80.419998,81.199997,1208800,65.611739
2010-06-15,80.190002,80.889999,79.949997,80.839996,2167000,65.320849
2010-06-14,79.25,80.669998,79.25,79.669998,2311200,64.37546
2010-06-11,77.809998,78.860001,77.419998,78.75,1455800,63.632077
2010-06-10,77.970001,78.830002,77.519997,78.470001,2099500,63.405831
2010-06-09,77.040001,78.540001,77.00,77.339996,2256100,62.492757
2010-06-08,76.300003,77.279999,75.739998,77.00,2301600,62.218031
2010-06-07,77.989998,77.989998,76.220001,76.32,2469900,61.668573
2010-06-04,78.760002,78.760002,77.169998,77.389999,2274200,62.533161
2010-06-03,79.809998,80.32,79.339996,79.709999,1797900,64.407781
2010-06-02,79.300003,79.839996,78.459999,79.800003,2551100,64.480507
2010-06-01,79.849998,80.900002,78.970001,79.169998,1806500,63.971447
2010-05-28,80.419998,80.75,79.720001,79.919998,1907900,64.577466
2010-05-27,80.599998,80.599998,79.620003,80.559998,2488700,65.094603
2010-05-26,80.940002,81.370003,79.709999,79.730003,3549200,63.914891
2010-05-25,78.559998,80.760002,78.190002,80.400002,4258200,64.451989
2010-05-24,80.760002,81.110001,79.669998,79.800003,2511900,63.971006
2010-05-21,76.269997,81.190002,76.059998,81.160004,5904300,65.061239
2010-05-20,79.32,79.599998,77.550003,77.550003,3519400,62.167312
2010-05-19,80.769997,81.010002,78.980003,80.50,2572500,64.532152
2010-05-18,81.610001,82.709999,80.629997,81.00,3007200,64.932973
2010-05-17,80.970001,81.699997,80.18,81.309998,2599600,65.18148
2010-05-14,81.779999,82.160004,80.099998,80.790001,2417100,64.764629
2010-05-13,83.449997,83.919998,82.059998,82.349998,2181700,66.015188
2010-05-12,83.489998,84.019997,82.959999,83.410004,2433900,66.864932
2010-05-11,83.010002,83.949997,82.639999,83.099998,2421000,66.616419
2010-05-10,83.980003,84.889999,82.639999,83.620003,2659400,67.033276
2010-05-07,82.330002,83.260002,80.550003,81.269997,4108400,65.149414
2010-05-06,84.50,85.730003,78.739998,82.849998,3665700,66.416009
2010-05-05,84.440002,85.940002,84.440002,84.839996,2062500,68.011274
2010-05-04,86.279999,86.309998,85.00,85.400002,2416100,68.460198
2010-05-03,85.290001,86.980003,85.029999,86.75,1485200,69.542413
2010-04-30,86.239998,86.870003,84.889999,84.889999,1555400,68.051359
2010-04-29,85.440002,86.650002,85.440002,86.370003,1534300,69.237791
2010-04-28,84.879997,85.230003,83.889999,84.959999,1758900,68.107473
2010-04-27,85.989998,86.269997,84.190002,84.50,2892600,67.738719
2010-04-26,87.029999,87.059998,85.919998,86.089996,1550200,69.013326
2010-04-23,86.730003,86.919998,85.940002,86.919998,1332900,69.67869
2010-04-22,85.889999,86.779999,85.410004,86.669998,2704400,69.47828
2010-04-21,84.839996,86.849998,84.290001,86.25,2372300,69.141592
2010-04-20,84.519997,85.419998,84.260002,84.970001,2275800,68.115491
2010-04-19,82.949997,84.279999,82.870003,84.199997,2264400,67.498224
2010-04-16,83.309998,83.540001,82.029999,82.989998,2595500,66.528238
2010-04-15,82.68,83.580002,82.610001,83.220001,1451200,66.712619
2010-04-14,82.629997,82.690002,81.489998,82.610001,1855800,66.223617
2010-04-13,82.839996,82.919998,82.139999,82.599998,1273300,66.215598
2010-04-12,82.720001,83.199997,82.529999,82.919998,1137800,66.472124
2010-04-09,82.440002,82.82,81.879997,82.790001,1077100,66.367912
2010-04-08,82.230003,82.589996,81.989998,82.190002,1323100,65.886929
2010-04-07,82.220001,82.809998,81.970001,82.190002,1615300,65.886929
2010-04-06,83.620003,83.620003,82.279999,82.519997,2228900,66.151466
2010-04-05,84.00,84.489998,83.57,83.839996,1151700,67.209632
2010-04-01,83.610001,84.25,83.199997,83.879997,1856400,67.241699
2010-03-31,83.879997,83.879997,82.889999,83.220001,2260600,66.712619
2010-03-30,84.699997,85.029999,83.610001,84.089996,1546900,67.410043
2010-03-29,84.540001,85.230003,84.529999,84.82,1343400,67.995244
2010-03-26,83.940002,84.580002,83.529999,84.239998,1674200,67.53029
2010-03-25,83.93,84.580002,83.489998,83.529999,1531900,66.961125
2010-03-24,84.68,84.709999,83.459999,83.879997,2092500,67.241699
2010-03-23,85.50,85.75,84.419998,84.779999,3327800,67.963178
2010-03-22,85.389999,86.349998,85.120003,85.709999,3012700,68.708704
2010-03-19,86.900002,87.18,86.099998,86.900002,4031700,69.66266
2010-03-18,84.739998,86.129997,84.339996,85.940002,2923100,68.893085
2010-03-17,84.769997,85.199997,84.50,84.860001,2587500,68.02731
2010-03-16,84.300003,84.989998,84.139999,84.620003,4087500,67.834918
2010-03-15,83.139999,84.260002,83.059998,84.120003,2630900,67.434097
2010-03-12,83.089996,83.349998,82.580002,83.089996,2008600,66.608401
2010-03-11,82.199997,83.239998,80.32,83.029999,3114300,66.560305
2010-03-10,82.489998,82.959999,82.230003,82.580002,2308000,66.199568
2010-03-09,81.010002,82.449997,80.839996,82.220001,2553800,65.910977
2010-03-08,81.190002,81.970001,81.07,81.089996,2440100,65.005118
2010-03-05,79.419998,81.330002,79.419998,81.269997,3194500,65.149414
2010-03-04,79.190002,79.830002,78.610001,79.269997,1850000,63.54613
2010-03-03,79.730003,80.050003,78.720001,78.849998,1958900,63.209442
2010-03-02,79.220001,80.089996,78.970001,79.209999,2727900,63.498034
2010-03-01,77.75,79.419998,77.690002,78.860001,2436600,63.21746
2010-02-26,76.889999,77.940002,76.699997,77.760002,2636000,62.335656
2010-02-25,76.00,77.040001,75.620003,76.989998,2047900,61.718388
2010-02-24,77.169998,77.690002,76.93,77.559998,2379300,61.670291
2010-02-23,76.839996,78.050003,76.739998,76.900002,2900000,61.145508
2010-02-22,77.190002,77.730003,76.550003,76.940002,3029100,61.177314
2010-02-19,77.190002,77.459999,76.639999,77.209999,2801000,61.391997
2010-02-18,76.169998,77.440002,76.150002,77.330002,2687400,61.487415
2010-02-17,76.150002,76.769997,75.519997,76.370003,2060100,60.72409
2010-02-16,75.919998,76.330002,75.480003,76.029999,2531400,60.453743
2010-02-12,75.730003,75.959999,75.019997,75.580002,2478500,60.095937
2010-02-11,74.900002,76.419998,74.510002,76.349998,3432500,60.708184
2010-02-10,75.349998,75.589996,74.699997,75.110001,2798600,59.722225
2010-02-09,75.169998,75.989998,74.699997,75.449997,3697800,59.992566
2010-02-08,75.68,75.860001,74.470001,74.529999,4308100,59.261048
2010-02-05,75.849998,76.620003,74.040001,75.720001,5029700,60.207255
2010-02-04,76.25,77.120003,75.949997,76.00,4992800,60.42989
2010-02-03,76.18,76.949997,75.839996,76.690002,2647600,60.978532
2010-02-02,75.00,76.760002,74.889999,76.550003,2995600,60.867214
2010-02-01,75.339996,75.339996,74.279999,74.889999,2781100,59.547295
2010-01-29,76.160004,76.449997,74.370003,74.519997,3249800,59.253095
2010-01-28,78.43,78.470001,75.25,76.150002,3542400,60.549161
2010-01-27,76.690002,77.339996,76.00,77.129997,3054500,61.328385
2010-01-26,76.419998,77.349998,75.849998,76.779999,2835100,61.050091
2010-01-25,76.25,77.480003,75.82,76.760002,2559200,61.034191
2010-01-22,76.75,77.309998,75.50,75.580002,2072100,60.095937
2010-01-21,78.050003,78.580002,76.470001,76.980003,2304400,61.20912
2010-01-20,77.809998,78.300003,76.82,78.110001,3128200,62.107615
2010-01-19,76.800003,78.699997,76.550003,78.309998,3765500,62.266639
2010-01-15,76.959999,77.190002,76.330002,76.760002,2041900,61.034191
2010-01-14,76.790001,77.029999,76.150002,76.839996,1954500,61.097797
2010-01-13,76.160004,77.019997,75.709999,76.879997,2245100,61.129602
2010-01-12,75.75,76.470001,75.309998,75.959999,2119000,60.398084
2010-01-11,75.760002,76.190002,75.190002,75.970001,1973500,60.406037
2010-01-08,74.349998,75.940002,74.32,75.610001,3629400,60.11979
2010-01-07,76.169998,76.199997,73.610001,74.410004,7038300,59.165636
2010-01-06,76.099998,77.190002,75.849998,76.510002,5208100,60.835408
2010-01-05,76.620003,77.790001,76.550003,77.650002,2356500,61.741856
2010-01-04,75.870003,76.949997,75.519997,76.849998,2408300,61.10575
2009-12-31,76.300003,76.389999,75.190002,75.349998,1414000,59.913054
2009-12-30,76.290001,77.080002,75.82,76.120003,1673800,60.525308
2009-12-29,75.959999,77.220001,75.959999,76.660004,2303900,60.954679
2009-12-28,75.120003,75.769997,74.769997,75.699997,1672000,60.191349
2009-12-24,75.610001,75.699997,74.949997,75.110001,828800,59.722225
2009-12-23,75.93,76.080002,75.139999,75.230003,2211000,59.817643
2009-12-22,76.07,76.879997,75.410004,75.650002,1947900,60.151596
2009-12-21,76.389999,77.410004,76.18,76.269997,2558500,60.644573
2009-12-18,76.389999,76.599998,75.769997,76.339996,3271000,60.700231
2009-12-17,77.129997,77.300003,76.019997,76.080002,4610100,60.493502
2009-12-16,78.199997,78.470001,77.419998,77.459999,2362400,61.590779
2009-12-15,77.50,77.830002,77.150002,77.610001,2545500,61.71005
2009-12-14,77.050003,78.370003,76.809998,77.82,3194000,61.877027
2009-12-11,76.489998,77.449997,76.040001,76.779999,2844500,61.050091
2009-12-10,75.519997,76.18,75.220001,75.980003,3215100,60.41399
2009-12-09,76.879997,76.879997,74.43,75.400002,5475400,59.952813
2009-12-08,78.209999,78.470001,77.010002,77.660004,1400500,61.749809
2009-12-07,78.43,79.040001,77.980003,78.669998,2140200,62.552886
2009-12-04,78.470001,79.650002,77.769997,78.209999,2955700,62.187127
2009-12-03,78.269997,78.669998,77.32,77.470001,1730100,61.598732
2009-12-02,78.989998,79.080002,77.440002,78.190002,3013400,62.171227
2009-12-01,77.730003,79.150002,77.50,78.93,2864300,62.759622
2009-11-30,76.980003,77.419998,76.129997,77.230003,2930000,61.407903
2009-11-27,76.599998,77.550003,76.120003,77.099998,1284900,61.304532
2009-11-25,77.410004,78.669998,77.199997,78.599998,3050700,61.996292
2009-11-24,77.300003,77.639999,76.32,77.559998,2692500,61.175984
2009-11-23,76.620003,77.32,76.580002,77.279999,2249100,60.955133
2009-11-20,74.919998,76.349998,74.660004,76.099998,2844200,60.024399
2009-11-19,75.190002,75.449997,73.809998,75.279999,2505500,59.377619
2009-11-18,76.410004,76.800003,75.089996,75.360001,2767300,59.440721
2009-11-17,76.860001,77.029999,75.849998,76.309998,2096500,60.190038
2009-11-16,76.360001,77.599998,76.32,76.980003,2859000,60.718509
2009-11-13,74.160004,76.190002,74.160004,76.07,3105100,60.000738
2009-11-12,75.00,75.120003,73.68,74.099998,3618400,58.446886
2009-11-11,75.040001,75.82,74.730003,75.080002,2430000,59.21987
2009-11-10,75.400002,75.540001,74.400002,74.599998,2789000,58.841264
2009-11-09,74.099998,75.650002,73.769997,75.589996,3188000,59.622132
2009-11-06,72.190002,73.93,72.190002,73.769997,3442100,58.186594
2009-11-05,70.82,72.860001,70.68,72.860001,3835000,57.468829
2009-11-04,69.620003,71.739998,69.169998,70.400002,4248600,55.528487
2009-11-03,68.50,69.410004,67.900002,69.400002,3479100,54.739731
2009-11-02,69.040001,69.389999,68.330002,68.870003,2754600,54.32169
2009-10-30,69.389999,69.669998,68.440002,68.790001,3955400,54.258588
2009-10-29,68.540001,69.639999,67.389999,69.489998,4762900,54.810716
2009-10-28,70.029999,70.209999,68.199997,68.32,5465600,53.887872
2009-10-27,71.32,71.489998,69.940002,70.010002,5433600,55.220873
2009-10-26,72.529999,72.529999,71.050003,71.470001,4729100,56.372457
2009-10-23,71.660004,72.690002,71.480003,72.190002,5315600,56.940363
2009-10-22,70.150002,72.00,69.959999,71.580002,7127100,56.459221
2009-10-21,71.339996,71.379997,69.400002,69.660004,11012200,54.944809
2009-10-20,72.720001,73.480003,71.919998,71.989998,12745700,56.782608
2009-10-19,75.639999,77.379997,75.040001,76.989998,3658200,60.726393
2009-10-16,74.449997,75.970001,74.169998,75.440002,3132200,59.503823
2009-10-15,74.870003,75.370003,74.440002,74.870003,1941600,59.054232
2009-10-14,74.790001,75.599998,73.730003,75.150002,3016700,59.275083
2009-10-13,74.790001,74.860001,73.720001,74.099998,2520900,58.446886
2009-10-12,75.300003,75.330002,74.080002,74.419998,4642300,58.699288
2009-10-09,73.199997,76.059998,73.059998,75.82,5309400,59.803548
2009-10-08,74.410004,74.470001,72.889999,73.00,6681700,57.579254
2009-10-07,76.010002,76.010002,73.589996,74.029999,5652100,58.391673
2009-10-06,75.360001,76.339996,74.989998,76.18,2772000,60.087501
2009-10-05,75.50,75.93,74.779999,74.989998,4254000,59.148879
2009-10-02,76.669998,76.669998,75.089996,75.370003,3634900,59.44861
2009-10-01,77.949997,78.120003,76.589996,76.610001,3259000,60.426667
2009-09-30,79.209999,79.209999,77.639999,78.080002,4209800,61.586141
2009-09-29,78.669998,79.32,78.25,79.050003,2605000,62.351236
2009-09-28,78.269997,78.849998,77.870003,78.400002,2460200,61.838543
2009-09-25,77.660004,78.32,77.230003,77.889999,3792900,61.436275
2009-09-24,78.730003,78.730003,76.93,76.949997,3330400,60.694842
2009-09-23,79.889999,79.889999,78.660004,78.830002,4498500,62.177708
2009-09-22,79.82,79.860001,79.150002,79.559998,2568700,62.753498
2009-09-21,79.50,80.139999,78.769997,79.239998,2533700,62.501096
2009-09-18,79.889999,80.330002,79.029999,80.080002,5548400,63.163655
2009-09-17,76.139999,80.199997,75.529999,79.559998,7449600,62.753498
2009-09-16,76.050003,76.730003,75.510002,76.160004,3678700,60.071729
2009-09-15,75.660004,76.389999,75.019997,75.699997,3151400,59.708895
2009-09-14,74.910004,76.449997,74.459999,75.589996,2820200,59.622132
2009-09-11,73.809998,75.779999,73.25,75.639999,6050700,59.661572
2009-09-10,73.260002,73.910004,72.199997,73.559998,4890400,58.020956
2009-09-09,73.860001,74.099998,72.57,73.129997,7230100,57.68179
2009-09-08,75.190002,75.690002,73.650002,74.169998,5616900,58.502098
2009-09-04,74.910004,75.580002,74.50,75.279999,2305900,59.377619
2009-09-03,74.970001,75.339996,73.449997,74.879997,3931900,59.062115
2009-09-02,75.339996,75.93,74.419998,74.559998,4288300,58.809713
2009-09-01,76.00,77.00,74.970001,75.599998,5558400,59.630021
2009-08-31,74.900002,75.07,73.790001,74.980003,2359500,59.140996
2009-08-28,75.739998,75.870003,74.510002,74.949997,3394200,59.117328
2009-08-27,74.970001,75.949997,74.660004,75.540001,3974700,59.133106
2009-08-26,74.279999,75.089996,73.989998,74.580002,4200800,58.381614
2009-08-25,75.25,75.959999,74.199997,74.43,5364200,58.264192
2009-08-24,75.269997,75.269997,73.730003,74.709999,4085200,58.483376
2009-08-21,75.190002,75.379997,74.220001,74.919998,3465600,58.647764
2009-08-20,73.720001,74.730003,73.50,74.620003,3000400,58.412927
2009-08-19,73.779999,74.129997,73.209999,73.739998,2215300,57.724054
2009-08-18,74.209999,74.800003,73.610001,74.099998,2262700,58.005864
2009-08-17,73.830002,74.589996,73.599998,73.959999,2363800,57.896272
2009-08-14,75.529999,75.75,74.110001,74.589996,2002700,58.389437
2009-08-13,75.489998,75.769997,74.75,75.400002,1906200,59.023514
2009-08-12,75.300003,76.339996,75.00,75.650002,2688900,59.219215
2009-08-11,76.099998,76.099998,75.050003,75.209999,2463100,58.874779
2009-08-10,76.68,76.730003,75.510002,76.120003,1794700,59.587134
2009-08-07,75.93,77.160004,75.120003,76.760002,2317900,60.088129
2009-08-06,74.669998,75.699997,73.959999,75.699997,3751100,59.258352
2009-08-05,75.32,75.599998,73.919998,74.32,3541200,58.178083
2009-08-04,75.510002,75.790001,75.00,75.470001,4111000,59.07831
2009-08-03,75.400002,75.889999,73.349998,75.75,3236900,59.297494
2009-07-31,74.860001,75.910004,74.620003,74.760002,3200100,58.522519
2009-07-30,74.620003,76.190002,74.529999,74.650002,3836400,58.43641
2009-07-29,74.410004,75.330002,73.790001,74.709999,3575900,58.483376
2009-07-28,73.709999,75.419998,73.699997,75.07,2798000,58.765186
2009-07-27,74.139999,74.650002,73.110001,74.550003,2769600,58.35813
2009-07-24,75.199997,75.730003,73.93,74.080002,4357800,57.990211
2009-07-23,76.43,76.550003,74.629997,75.349998,3915800,58.984371
2009-07-22,75.839996,77.690002,75.199997,76.25,5789000,59.688897
2009-07-21,80.160004,80.269997,74.360001,75.129997,13750100,58.812153
2009-07-20,81.239998,82.150002,80.269997,82.110001,2415800,64.276136
2009-07-17,82.099998,82.480003,80.610001,81.089996,2513600,63.477671
2009-07-16,81.489998,82.919998,81.089996,82.489998,1369700,64.5736
2009-07-15,81.779999,82.300003,80.690002,81.25,2796000,63.602923
2009-07-14,79.949997,81.559998,79.610001,81.190002,1431100,63.555956
2009-07-13,78.050003,80.410004,77.669998,80.00,2176300,62.624416
2009-07-10,78.010002,78.379997,77.00,77.910004,1672100,60.988356
2009-07-09,78.599998,78.949997,77.720001,78.279999,1457400,61.27799
2009-07-08,78.110001,78.709999,77.769997,78.400002,2177100,61.371929
2009-07-07,80.190002,80.480003,77.599998,78.00,2592300,61.058806
2009-07-06,78.870003,80.709999,78.379997,80.50,1797800,63.015819
2009-07-02,79.809998,79.910004,78.019997,79.519997,2128000,62.248667
2009-07-01,80.959999,81.32,80.400002,80.639999,1919000,63.125411
2009-06-30,82.040001,82.040001,80.300003,80.650002,1746800,63.133241
2009-06-29,81.370003,82.279999,80.639999,82.040001,1069200,64.22134
2009-06-26,80.980003,81.550003,80.610001,80.970001,1947200,63.383738
2009-06-25,79.160004,81.330002,79.160004,81.129997,2444000,63.508984
2009-06-24,81.589996,82.529999,79.139999,79.519997,2911400,62.248667
2009-06-23,81.82,81.910004,80.089996,81.349998,2130700,63.681202
2009-06-22,82.339996,82.790001,81.309998,81.480003,1770000,63.782971
2009-06-19,84.199997,84.199997,82.440002,82.550003,2701400,64.620572
2009-06-18,82.360001,84.360001,81.50,83.489998,2068900,65.356405
2009-06-17,81.860001,82.550003,81.209999,82.050003,2055100,64.229169
2009-06-16,82.480003,82.849998,81.459999,81.809998,1559600,64.041292
2009-06-15,82.110001,82.529999,81.220001,82.07,2095800,64.244823
2009-06-12,81.690002,82.879997,81.610001,82.769997,2313600,64.792784
2009-06-11,83.18,84.389999,82.110001,82.220001,2271000,64.362245
2009-06-10,84.349998,84.489998,81.610001,82.93,2645900,64.918036
2009-06-09,85.599998,86.00,83.199997,84.010002,2360000,65.763467
2009-06-08,84.82,86.370003,84.199997,85.849998,1550300,67.203826
2009-06-05,85.339996,87.059998,84.650002,86.169998,1975600,67.454323
2009-06-04,83.660004,84.760002,83.550003,84.50,1704500,66.14704
2009-06-03,83.639999,84.550003,82.629997,83.239998,2408700,65.160704
2009-06-02,83.860001,84.82,83.169998,84.370003,2202300,66.045277
2009-06-01,83.75,85.290001,83.690002,84.160004,3337400,65.880889
2009-05-29,83.00,83.980003,81.75,83.629997,1648600,65.465997
2009-05-28,81.199997,83.25,80.629997,82.989998,1878000,64.965002
2009-05-27,83.419998,83.470001,81.699997,81.779999,1675100,63.57161
2009-05-26,81.110001,83.860001,81.059998,83.260002,1986700,64.722089
2009-05-22,81.800003,82.480003,81.139999,81.440002,1130400,63.307314
2009-05-21,81.639999,81.760002,80.349998,81.480003,2148300,63.338408
2009-05-20,80.940002,83.309998,80.730003,82.480003,3289000,64.115758
2009-05-19,79.849998,80.989998,79.300003,80.540001,2344500,62.607698
2009-05-18,79.50,80.639999,79.059998,80.550003,1858500,62.615474
2009-05-15,80.730003,80.900002,79.050003,79.93,2238700,62.133515
2009-05-14,80.550003,81.57,80.18,80.870003,1842600,62.864225
2009-05-13,80.459999,80.900002,79.440002,80.529999,2353600,62.599923
2009-05-12,80.510002,81.849998,79.360001,81.610001,2144100,63.439462
2009-05-11,81.519997,81.519997,79.800003,80.349998,2578100,62.46
2009-05-08,80.279999,82.459999,80.279999,82.459999,2217700,64.100207
2009-05-07,80.599998,80.620003,78.830002,79.68,3397700,61.939178
2009-05-06,80.43,80.889999,79.139999,80.480003,2083700,62.561059
2009-05-05,79.980003,80.779999,79.18,79.68,2828800,61.939178
2009-05-04,81.269997,81.589996,79.900002,80.339996,3771700,62.452225
2009-05-01,78.669998,82.239998,78.620003,81.589996,3275200,63.423911
2009-04-30,79.559998,80.629997,77.639999,78.529999,2385700,61.045225
2009-04-29,78.029999,80.059998,77.889999,79.080002,1534200,61.472769
2009-04-28,77.129997,78.040001,76.730003,77.129997,1804600,59.956935
2009-04-27,76.449997,79.099998,75.68,78.059998,2110400,60.67987
2009-04-24,77.410004,77.550003,76.279999,77.080002,1947500,59.918071
2009-04-23,75.730003,77.449997,74.32,77.360001,2807500,60.135728
2009-04-22,74.720001,76.75,74.519997,74.849998,3231100,58.18458
2009-04-21,76.00,77.50,75.209999,76.040001,3159400,59.109627
2009-04-20,76.099998,76.660004,75.010002,75.730003,2462100,58.868651
2009-04-17,77.639999,78.029999,76.529999,76.940002,3099400,59.809243
2009-04-16,74.830002,78.220001,74.290001,77.580002,4494800,60.306746
2009-04-15,72.459999,74.410004,72.269997,74.330002,2677800,57.780361
2009-04-14,73.309998,73.879997,72.00,72.910004,2519100,56.676527
2009-04-13,72.639999,74.230003,72.25,73.790001,2931200,57.360592
2009-04-09,74.019997,74.589996,72.449997,73.32,2680000,56.995237
2009-04-08,73.93,74.18,72.019997,72.699997,3424500,56.513278
2009-04-07,71.989998,75.800003,71.849998,73.790001,8492500,57.360592
2009-04-06,66.870003,73.470001,65.209999,73.279999,12102000,56.964142
2009-04-03,68.980003,69.50,65.720001,67.309998,5308900,52.323367
2009-04-02,68.910004,70.489998,68.589996,69.169998,3669700,53.769237
2009-04-01,67.529999,69.040001,66.400002,67.589996,4311100,52.541024
2009-03-31,69.269997,70.629997,67.290001,69.029999,3500100,53.660408
2009-03-30,69.709999,70.279999,68.339996,69.010002,3003700,53.644864
2009-03-27,71.970001,72.779999,70.739998,71.279999,3603700,55.409444
2009-03-26,68.889999,72.830002,68.889999,72.669998,4025900,56.489959
2009-03-25,68.970001,69.839996,67.07,68.480003,3556700,53.23287
2009-03-24,68.540001,70.059998,68.089996,68.089996,3892500,52.929698
2009-03-23,68.900002,69.830002,67.349998,69.139999,3413000,53.745917
2009-03-20,68.269997,69.779999,67.449997,67.779999,4196500,52.688722
2009-03-19,67.620003,68.82,66.00,68.220001,4269800,53.030758
2009-03-18,65.410004,67.879997,64.160004,66.839996,3206900,51.958012
2009-03-17,64.650002,65.739998,63.200001,65.660004,3099900,51.040746
2009-03-16,61.549999,65.790001,60.939999,64.610001,4718800,50.224527
2009-03-13,61.41,62.00,60.459999,61.200001,4028800,47.573766
2009-03-12,58.18,61.380001,57.740002,61.02,5404500,47.433843
2009-03-11,59.349998,60.00,57.959999,58.18,4016300,45.226172
2009-03-10,59.099998,59.50,57.959999,59.009998,4987600,45.87137
2009-03-09,58.18,59.400002,57.549999,58.240002,3073200,45.272814
2009-03-06,60.02,61.119999,57.41,58.849998,3970600,45.746994
2009-03-05,60.630001,61.50,59.290001,59.91,5184600,46.570985
2009-03-04,60.689999,63.23,59.709999,61.950001,6697500,48.156778
2009-03-03,60.09,61.50,58.43,59.349998,6494900,46.135669
2009-03-02,60.630001,61.880001,59.689999,59.959999,6767600,46.609852
2009-02-27,67.440002,67.720001,63.110001,63.110001,7543900,49.058503
2009-02-26,70.900002,71.50,68.730003,68.93,3600300,53.582675
2009-02-25,73.93,73.980003,69.669998,70.459999,5704700,54.328932
2009-02-24,74.32,75.260002,72.730003,74.440002,3256600,57.397756
2009-02-23,77.580002,77.900002,73.699997,73.870003,3235700,56.958252
2009-02-20,75.459999,78.489998,75.309998,77.75,4162200,59.949965
2009-02-19,77.769997,77.849998,76.57,77.160004,3304900,59.495042
2009-02-18,75.989998,78.419998,74.980003,77.029999,3980800,59.394801
2009-02-17,76.809998,76.809998,74.529999,75.639999,2847800,58.323027
2009-02-13,76.980003,79.440002,76.260002,78.470001,3045800,60.50513
2009-02-12,77.040001,77.419998,75.00,77.379997,3804100,59.664671
2009-02-11,78.879997,79.120003,77.110001,77.489998,2779800,59.749488
2009-02-10,80.809998,81.75,77.43,77.989998,3957200,60.135018
2009-02-09,79.370003,81.620003,79.099998,81.50,3751500,62.841443
2009-02-06,81.129997,81.370003,77.550003,79.370003,6036600,61.199086
2009-02-05,80.400002,82.459999,79.099998,81.620003,2782000,62.933972
2009-02-04,79.970001,82.389999,79.860001,81.059998,2541900,62.502174
2009-02-03,79.889999,80.580002,76.839996,79.900002,4093400,61.607747
2009-02-02,81.00,81.00,77.839996,79.18,3852800,61.052582
2009-01-30,82.910004,83.989998,81.440002,82.040001,2438500,63.257816
2009-01-29,82.470001,83.720001,81.809998,83.110001,2489900,64.082851
2009-01-28,83.720001,84.00,81.349998,82.57,2569800,63.666477
2009-01-27,83.120003,83.599998,80.449997,82.480003,2894200,63.597085
